Time ,Sensor 1 ,Sensor 2 , Gear , Sensor 3 , AVERAGE S1 , AVERAGE S2  , AVERAGE S3
"15:39:06, 772.24, 775.43, 10.1, 770.34, 769.59, 769.50, 768.59"
"15:39:06, 775.11, 770.65, 10.1, 777.69, 769.62, 769.97, 769.98"
"15:39:06, 776.08, 777.04, 10.1, 780.27, 770.67, 770.70, 771.01"
"15:39:06, 773.83, 776.40, 10.1, 773.51, 771.21, 771.28, 771.80"
"15:39:06, 771.92, 770.34, 10.1, 772.24, 771.74, 771.75, 771.76"
"15:39:06, 769.70, 761.27, 10.1, 758.80, 771.78, 770.78, 770.26"
"15:39:06, 760.65, 764.68, 10.1, 764.99, 770.87, 770.18, 769.89"
"15:39:06, 765.31, 769.07, 10.1, 764.68, 770.21, 769.90, 769.19"
"15:39:06, 770.02, 766.24, 10.1, 773.51, 769.99, 770.18, 770.45"
"15:39:06, 773.83, 773.20, 10.1, 777.36, 770.87, 770.43, 771.34"
"15:39:06, 775.43, 775.43, 10.1, 773.83, 771.19, 770.43, 771.69"
"15:39:06, 775.76, 775.43, 10.1, 776.08, 771.25, 770.91, 771.53"
"15:39:06, 774.15, 766.24, 10.1, 763.44, 771.06, 769.83, 769.85"
"15:39:06, 766.87, 771.29, 10.1, 770.97, 770.37, 769.32, 769.59"
"15:39:06, 770.97, 774.15, 10.1, 769.07, 770.27, 769.70, 769.27"
"15:39:06, 773.51, 768.44, 10.1, 774.15, 770.65, 770.42, 770.81"
"15:39:06, 767.50, 772.56, 10.1, 775.11, 771.34, 771.21, 771.82"
"15:39:06, 769.70, 771.92, 10.1, 769.39, 771.78, 771.49, 772.29"
"15:39:06, 769.39, 769.07, 10.1, 769.39, 771.71, 771.77, 771.88"
"15:39:06, 769.07, 768.76, 10.1, 757.58, 771.24, 771.33, 769.90"
"15:39:06, 763.13, 768.13, 10.1, 767.18, 770.01, 770.60, 769.24"
"15:39:06, 769.07, 773.51, 10.1, 770.97, 769.34, 770.41, 768.73"
"15:39:06, 775.11, 771.60, 10.1, 779.30, 769.43, 770.94, 770.31"
"15:39:06, 772.24, 777.04, 10.1, 779.95, 769.97, 771.52, 771.21"
"15:39:07, 777.69, 777.36, 10.1, 776.08, 770.64, 771.84, 771.91"
"15:39:07, 775.11, 776.40, 10.1, 776.08, 770.80, 772.64, 772.10"
"15:39:07, 770.97, 772.88, 10.1, 760.34, 771.15, 772.67, 770.63"
"15:39:07, 761.58, 766.24, 10.1, 766.24, 770.34, 772.10, 770.31"
